soc_code_onet,soc_code,occ_title,n_tasks,auto_genai,augment_genai,phys_share,mgmt_share
29-2057.00,29-20,Ophthalmic Medical Technicians,20.0,0.057348093623645756,1.2100329724592087,0.1521431953485633,0.12376353902967507
29-2061.00,29-20,Licensed Practical and Licensed Vocational Nurses,23.0,0.044555463935664744,1.1727773247283237,0.2140089694941884,0.13060766674276103
29-2071.00,29-20,Medical Records and Health Information Technicians,20.0,0.8541061691487978,1.3550180050041178,0.0,0.0936229514124754
29-2081.00,29-20,"Opticians, Dispensing",21.0,0.18246156927723095,1.229271259004899,0.23919053567433374,0.24383501070684505
29-2091.00,29-20,Orthotists and Prosthetists,15.0,0.07562361677312916,1.2718661197844021,0.34970003995089993,0.2628670622113989
29-2092.00,29-20,Hearing Aid Specialists,10.0,0.0,1.2188833406476172,0.3172945922015432,0.1904221575222426
29-2099.01,29-20,Neurodiagnostic Technologists,16.0,0.12226098995617582,1.2617027213872434,0.12184228994947661,0.05373342785973484
29-2099.05,29-20,Ophthalmic Medical Technologists,29.0,0.07660852776608527,1.2171826752718264,0.21396979213969788,0.06108653761086536
29-2099.06,29-20,Radiologic Technicians,23.0,0.1685186996185138,1.216378394074162,0.4080587523904725,0.11991496788221084
29-2099.07,29-20,Surgical Assistants,28.0,0.0,1.1974481009362021,0.1784688614617215,0.0
29-9011.00,29-90,Occupational Health and Safety Specialists,20.0,0.09828169668797189,1.2752668577268682,0.0,0.20879979546159858
29-9012.00,29-90,Occupational Health and Safety Technicians,26.0,0.27320231754117913,1.2708622058622405,0.04384868960536179,0.12109507791014429
29-9091.00,29-90,Athletic Trainers,22.0,0.05354386846301795,1.2248961178452213,0.05532470554493646,0.212275912764692
29-9092.00,29-90,Genetic Counselors,19.0,0.31143216245992456,1.3045100506052894,0.0,0.20665829266017585
29-9099.01,29-90,Midwives,35.0,0.16889093401334562,1.218851488863109,0.056209323337255944,0.08474130650844784
31-1011.00,31-10,Home Health Aides,15.0,0.0,1.1152107941022598,0.1259696473623946,0.19308601048988186
31-1013.00,31-10,Psychiatric Aides,17.0,0.12216173435785409,1.1769087766774664,0.17009693153631658,0.17182312647072118
31-1014.00,31-10,Nursing Assistants,33.0,0.028891345439867353,1.123437932434352,0.2918164212419133,0.0
31-1015.00,31-10,Orderlies,24.0,0.0,1.0791666666666666,0.5833333333333333,0.0
31-2011.00,31-20,Occupational Therapy Assistants,22.0,0.04297626830083388,1.2270258715891813,0.12283514985984606,0.23604875165234127
31-2012.00,31-20,Occupational Therapy Aides,15.0,0.06120760785690651,1.206964432897502,0.25392886555500416,0.2752688188537635
31-2021.00,31-20,Physical Therapist Assistants,18.0,0.048183148976307745,1.193930520854918,0.15639557743138574,0.2832423821038199
31-2022.00,31-20,Physical Therapist Aides,19.0,0.16067708446302087,1.1940364586972396,0.2730468752835938,0.10455729055494788
31-9011.00,31-90,Massage Therapists,13.0,0.08494582093440403,1.1340557271746132,0.0,0.08068885788757744
31-9091.00,31-90,Dental Assistants,16.0,0.1899072262403711,1.2127495083490016,0.43098116927607527,0.06297441574810234
31-9092.00,31-90,Medical Assistants,20.0,0.29795826821225035,1.2402961632582228,0.2492708095043751,0.0
31-9093.00,31-90,Medical Equipment Preparers,16.0,0.13083849348593138,1.2130838493485934,0.5144907107753236,0.0
31-9094.00,31-90,Medical Transcriptionists,15.0,0.755961363994416,1.3848551166790601,0.0,0.0
31-9095.00,31-90,Pharmacy Aides,17.0,0.48463867817741224,1.248636953821376,0.20669263034054525,0.0
31-9096.00,31-90,Veterinary Assistants and Laboratory Animal Caretakers,27.0,0.13427655764308608,1.2056682678582935,0.23064602323384942,0.03933084301672892
31-9097.00,31-90,Phlebotomists,24.0,0.08394859266420564,1.1033816434864736,0.39157779043368884,0.03964998584140006
31-9099.01,31-90,Speech-Language Pathology Assistants,11.0,0.2790697674883721,1.307040750836633,0.10027735909750375,0.07936846428568381
31-9099.02,31-90,Endoscopy Technicians,12.0,0.0,1.2240329371682304,0.42397548596782836,0.08004596156032172
33-1011.00,33-10,First-Line Supervisors of Correctional Officers,22.0,0.17453798912731006,1.1949746028251271,0.18664217206678918,0.36107208319463957
33-1012.00,33-10,First-Line Supervisors of Police and Detectives,20.0,0.24631418823157097,1.2505592274527964,0.04994916224974581,0.40785460403927304
33-1021.01,33-10,Municipal Fire Fighting and Prevention Supervisors,28.0,0.2860115824196525,1.2526782482196526,0.0,0.3555917483322476
33-1021.02,33-10,Forest Fire Fighting and Prevention Supervisors,26.0,0.11006914844965425,1.2533484887332573,0.11982570940087146,0.4157431099212845
33-2011.01,33-20,Municipal Firefighters,27.0,0.03647260105770543,1.1031763691921146,0.4368150706676371,0.03484589001053081
33-2011.02,33-20,Forest Firefighters,22.0,0.0,1.1387027875451887,0.4149055733403777,0.09217625863129497
33-2021.01,33-20,Fire Inspectors,24.0,0.20489453096641402,1.2375383985763055,0.0,0.2410403451953717
33-2021.02,33-20,Fire Investigators,13.0,0.07967367007967366,1.221975351121975,0.07672279307672278,0.07116819907116818
33-2022.00,33-20,Forest Fire Inspectors and Prevention Specialists,14.0,0.13318097006544777,1.2209432789675463,0.14730937117847495,0.28194473225555783
33-3011.00,33-30,Bailiffs,13.0,0.07253520849225355,1.090228873468398,0.6392605635251761,0.0
33-3012.00,33-30,Correctional Officers and Jailers,26.0,0.08110307370235081,1.1689421331969256,0.23797468519240503,0.18318263506907784
33-3021.01,33-30,Police Detectives,31.0,0.13252831019275482,1.2061951543557565,0.13102827417925447,0.031275783281482054
33-3021.02,33-30,Police Identification and Records Officers,14.0,0.15218443019538924,1.2557794612055133,0.0,0.05545703561357412
33-3021.03,33-30,Criminal Investigators and Special Agents,22.0,0.17377386860660807,1.2777523733162859,0.03989939459849093,0.07716931515753975
33-3021.05,33-30,Immigration and Customs Inspectors,11.0,0.3456419081343925,1.2623228855682698,0.19708029248905115,0.0
33-3021.06,33-30,Intelligence Analysts,18.0,0.6000876734016659,1.3005990655113822,0.08869082268512564,0.0
33-3031.00,33-30,Fish and Game Wardens,24.0,0.03451654968837111,1.2226045297410275,0.08972125559059228,0.044098431324259606
33-3041.00,33-30,Parking Enforcement Workers,23.0,0.18103049575011562,1.191531885645575,0.0814463966380545,0.04655730264983823
33-3051.01,33-30,Police Patrol Officers,20.0,0.1597060630344152,1.217195345826712,0.15750153299252914,0.04458052784703003
33-3051.03,33-30,Sheriffs and Deputy Sheriffs,15.0,0.14178606814178607,1.187520825787521,0.3172275913172276,0.12929023412929028
33-3052.00,33-30,Transit and Railroad Police,11.0,0.10370741605911818,1.1822645296739478,0.17409818938426877,0.34118236703507004
33-9011.00,33-90,Animal Control Workers,16.0,0.12431610996717327,1.197203646765775,0.06702127621702127,0.04772036429057749
33-9021.00,33-90,Private Detectives and Investigators,17.0,0.13439138186560862,1.251354106048646,0.09420500990579499,0.0
33-9031.00,33-90,Gaming Surveillance Officers and Gaming Investigators,5.0,0.0,1.2206039074120782,0.2091474241829485,0.17939609358792188
33-9032.00,33-90,Security Guards,12.0,0.16990768183009233,1.1587114520412887,0.4997053595002947,0.0
33-9091.00,33-90,Crossing Guards,12.0,0.0,1.083255911314886,0.2755489863376267,0.0
33-9092.00,33-90,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",15.0,0.0,1.1347739030216082,0.0,0.13382279700734193
33-9093.00,33-90,Transportation Security Screeners,26.0,0.1552678582236607,1.1847857147760714,0.18526785307366075,0.0
33-9099.02,33-90,Retail Loss Prevention Specialists,21.0,0.18694067029963543,1.24740912609041,0.04993923514860241,0.1782123520988841
35-1011.00,35-10,Chefs and Head Cooks,21.0,0.08801928129584577,1.2470277715237783,0.045903145632774846,0.29137020766903843
35-1012.00,35-10,First-Line Supervisors of Food Preparation and Serving Workers,26.0,0.19401841044785276,1.2666794478665644,0.07754984737960123,0.2706096628351227
35-2011.00,35-20,"Cooks, Fast Food",19.0,0.05421091373474924,1.187922944113534,0.7414176347253644,0.048160040541121295
35-2012.00,35-20,"Cooks, Institution and Cafeteria",15.0,0.1272871939268098,1.217422435242482,0.4246618844108197,0.12856006588607788
35-2013.00,35-20,"Cooks, Private Household",11.0,0.0,1.2295146990656323,0.4468035410212319,0.09332711283994402
35-2014.00,35-20,"Cooks, Restaurant",20.0,0.047613351095465946,1.2176695779932167,0.6041392508344299,0.047493720100251186
35-2015.00,35-20,"Cooks, Short Order",11.0,0.08090024335279805,1.190450121576399,0.8262368233901053,0.09286293325709653
35-2021.00,35-20,Food Preparation Workers,30.0,0.06873326955660133,1.1348156467688713,0.7639236689576031,0.0
35-3011.00,35-30,Bartenders,20.0,0.05501051114540993,1.1699486106279957,0.6035972895402942,0.09939266387631389
35-3021.00,35-30,"Combined Food Preparation and Serving Workers, Including Fast Food",21.0,0.15237651175256295,1.175850419490133,0.6082246060627913,0.04718080306558708
35-3022.00,35-30,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",17.0,0.17814052205251962,1.1371043292529308,0.6968062438245565,0.0
35-3022.01,35-30,Baristas,19.0,0.10108024562808639,1.1578317901036264,0.5859053512335393,0.04706790022376541
35-3031.00,35-30,Waiters and Waitresses,25.0,0.09027298671518674,1.190415885717902,0.5132551487518479,0.0
35-3041.00,35-30,"Food Servers, Nonrestaurant",14.0,0.0,1.1212333130630008,0.5011125199666244,0.0
35-9011.00,35-90,Dining Room and Cafeteria Attendants and Bartender Helpers,23.0,0.047658092666393356,1.095562159931065,0.7801578355388951,0.0
35-9021.00,35-90,Dishwashers,13.0,0.0,1.0426615971201518,0.9277566541673004,0.0
35-9031.00,35-90,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",22.0,0.14553266532422604,1.2293819545541036,0.04968602006224521,0.1634901436238844
37-1011.00,37-10,First-Line Supervisors of Housekeeping and Janitorial Workers,26.0,0.11377820559289488,1.2395487277536823,0.07287566102025926,0.19961593579462314
37-1012.00,37-10,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",28.0,0.14044436282577674,1.241455924938927,0.10485910336316834,0.180003615340047
37-2011.00,37-20,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",23.0,0.0,1.1556853393023363,0.8210965477797378,0.0
37-2012.00,37-20,Maids and Housekeeping Cleaners,28.0,0.0,1.1486926935513073,0.5516654784483347,0.03142908196857092
37-2021.00,37-20,Pest Control Workers,15.0,0.08315334691252699,1.1844312455419186,0.44006479412149035,0.14146868425377973
37-3011.00,37-30,Landscaping and Groundskeeping Workers,27.0,0.0,1.1388103764097761,0.7532166238046826,0.0
37-3012.00,37-30,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",10.0,0.0,1.1892032779784067,0.803921567607843,0.08960039217920078
37-3013.00,37-30,Tree Trimmers and Pruners,26.0,0.0,1.1522402084298384,0.7932114878610967,0.04480417759676241
39-1011.00,39-10,Gaming Supervisors,21.0,0.27614915861925426,1.2673076921634618,0.0,0.17800187510999066
39-1012.00,39-10,Slot Supervisors,12.0,0.0,1.207670772368477,0.0772676347043672,0.0
39-1021.00,39-10,First-Line Supervisors of Personal Service Workers,17.0,0.056136330403408256,1.270070170151754,0.0,0.18545038063625952
39-1021.01,39-10,Spa Managers,21.0,0.2945980636972348,1.2770388522133005,0.0,0.2264613259236961
39-2011.00,39-20,Animal Trainers,19.0,0.05282005458460163,1.1988105895643175,0.550198232505947,0.04105384423161532
39-2021.00,39-20,Nonfarm Animal Caretakers,21.0,0.05084134442391832,1.204326922965865,0.193629805997476,0.0
39-3011.00,39-30,Gaming Dealers,20.0,0.14224671228449343,1.2122568314245135,0.04306758208613516,0.09333183318666366
39-3012.00,39-30,Gaming and Sports Book Writers and Runners,22.0,0.2667786944664426,1.2116164261767672,0.09022161781955676,0.03970171092059657
39-3021.00,39-30,Motion Picture Projectionists,21.0,0.14226375658151616,1.2431291100668052,0.6636667827176649,0.0
39-3031.00,39-30,"Ushers, Lobby Attendants, and Ticket Takers",23.0,0.0,1.161080222684352,0.13219107963769436,0.03710427777555882
39-3091.00,39-30,Amusement and Recreation Attendants,19.0,0.21222795469430117,1.2094603097634926,0.05107560672310984,0.0
39-3092.00,39-30,Costume Attendants,21.0,0.13179944095398322,1.2597020883910623,0.1994946139848384,0.12009575960287278
39-3093.00,39-30,"Locker Room, Coatroom, and Dressing Room Attendants",23.0,0.0,1.1411855438943808,0.27148523587307183,0.0
39-4011.00,39-40,Embalmers,25.0,0.041034545056205456,1.122829463674922,0.6477792041010783,0.19365746054587837
39-4021.00,39-40,Funeral Attendants,26.0,0.1534676035297549,1.1423949699750846,0.3876788499166136,0.1073544124691515
39-4031.00,39-40,"Morticians, Undertakers, and Funeral Directors",21.0,0.10165510806855294,1.1975844332458956,0.2766718837432342,0.4798702778824647
39-5011.00,39-50,Barbers,20.0,0.16219048889257173,1.1556923877366172,0.4572252129734052,0.09616140530787373
39-5012.00,39-50,"Hairdressers, Hairstylists, and Cosmetologists",22.0,0.15223510843294677,1.165184101844477,0.5302330800930076,0.17441729676748113
39-5091.00,39-50,"Makeup Artists, Theatrical and Performance",21.0,0.0,1.2527962192478674,0.33374592268110725,0.08810622108371773
39-5092.00,39-50,Manicurists and Pedicurists,18.0,0.0570586645676399,1.1125368330641574,0.7255558556500136,0.05571925850736663
39-5093.00,39-50,Shampooers,4.0,0.2505482425054824,1.1473684194736842,0.4895833448958335,0.25986841259868415
39-5094.00,39-50,Skincare Specialists,18.0,0.05446563240087804,1.1985183158162986,0.33543695831019343,0.16147619622376186
39-6011.00,39-60,Baggage Porters and Bellhops,17.0,0.10305115241220461,1.1657343701629375,0.491026026964104,0.0
39-6012.00,39-60,Concierges,15.0,0.14997500375087486,1.2563739381269123,0.19846692405365768,0.06548908170788215
39-7011.00,39-70,Tour Guides and Escorts,19.0,0.10128367959486527,1.2395824510416698,0.11397940654408237,0.2049654411801382
39-7012.00,39-70,Travel Guides,17.0,0.060624902939996894,1.2397948083734338,0.16803979637727348,0.1817192598150163
39-9011.00,39-90,Childcare Workers,26.0,0.07694358138498447,1.1539760108715682,0.26361616874509103,0.34580186622443365
39-9011.01,39-90,Nannies,18.0,0.04635327885413116,1.1649993454999739,0.21461306658452267,0.5156475066259003
39-9021.00,39-90,Personal Care Aides,11.0,0.09669264680408675,1.1856540973339686,0.2694333278135665,0.2624815626119653
39-9031.00,39-90,Fitness Trainers and Aerobics Instructors,22.0,0.0,1.2330371667205984,0.05130772120623202,0.5544988088434488
39-9032.00,39-90,Recreation Workers,22.0,0.08887826893346078,1.2250985537988173,0.13678174735861903,0.270815912750209
39-9041.00,39-90,Residential Advisors,30.0,0.06491526822101679,1.2127230341473239,0.16148121506222546,0.23473504418317953
41-1011.00,41-10,First-Line Supervisors of Retail Sales Workers,21.0,0.32977821188268097,1.266476791093734,0.09065567999163744,0.2868743184668525
41-1012.00,41-10,First-Line Supervisors of Non-Retail Sales Workers,18.0,0.2224020689967628,1.2866299772406606,0.0,0.2814826799333118
41-2011.00,41-20,Cashiers,27.0,0.33811020315763674,1.169646819198345,0.03698224722041416,0.03633506019905699
41-2012.00,41-20,Gaming Change Persons and Booth Cashiers,13.0,0.31332307539969223,1.2234650254039507,0.0,0.0
41-2021.00,41-20,Counter and Rental Clerks,16.0,0.39053080157388603,1.2380238200110718,0.05955006867975309,0.18570798735685945
41-2022.00,41-20,Parts Salespersons,19.0,0.23106796015533984,1.2675080901375408,0.15404530677022657,0.15378640576893207
41-2031.00,41-20,Retail Salespersons,24.0,0.17790992315938775,1.2479918113917623,0.11883408044618833,0.1333593318674206
41-3011.00,41-30,Advertising Sales Agents,20.0,0.3499566871014727,1.3293528029020045,0.0,0.0
41-3021.00,41-30,Insurance Sales Agents,19.0,0.26406414518598853,1.2953207148549424,0.0,0.0
41-3031.01,41-30,"Sales Agents, Securities and Commodities",19.0,0.6795507939114651,1.322904152535179,0.0,0.0
41-3031.02,41-30,"Sales Agents, Financial Services",8.0,0.25484167980633277,1.326744542930218,0.0,0.0
41-3031.03,41-30,Securities and Commodities Traders,22.0,0.7890336912193261,1.3221531761569363,0.0,0.07470057550598848
41-3041.00,41-30,Travel Agents,7.0,0.70265091,1.328137975,0.0,0.0
41-3099.01,41-30,Energy Brokers,16.0,0.6283364372217568,1.32368482348686,0.0,0.13155648481513807
41-4011.00,41-40,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",36.0,0.3125888285643655,1.298922881577381,0.024908369523075763,0.18999177098982717
41-4011.07,41-40,Solar Sales Representatives and Assessors,13.0,0.546946219342753,1.3245031912569556,0.0,0.0
41-4012.00,41-40,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",20.0,0.3431603773726415,1.3009171908036687,0.04572851218291405,0.300445495201782
41-9011.00,41-90,Demonstrators and Product Promoters,24.0,0.19185353458736867,1.2640125662277109,0.1738706560009749,0.1671541511554545
41-9012.00,41-90,Models,17.0,0.11211884346661456,1.2370914782160125,0.0,0.0
41-9021.00,41-90,Real Estate Brokers,19.0,0.4242508722727526,1.3173658539520972,0.0,0.05923344917770034
41-9022.00,41-90,Real Estate Sales Agents,32.0,0.20272920133722833,1.3058996568643078,0.0,0.2337800286230593
41-9031.00,41-90,Sales Engineers,25.0,0.3046350235231752,1.3088110171440555,0.0,0.15808329779041652
41-9041.00,41-90,Telemarketers,12.0,1.0,1.3554741633036627,0.0,0.0
41-9091.00,41-90,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",12.0,0.09135701509135702,1.221391911721392,0.12666803612666805,0.2677068342677068
43-1011.00,43-10,First-Line Supervisors of Office and Administrative Support Workers,29.0,0.3261448132614481,1.3001192991011927,0.0,0.3587225815872258
43-2011.00,43-20,"Switchboard Operators, Including Answering Service",19.0,0.6999147494995739,1.3194495194972478,0.21994884409974425,0.0
43-2021.00,43-20,Telephone Operators,16.0,0.7442416939539336,1.2682171696457374,0.32052049656416404,0.0
43-3011.00,43-30,Bill and Account Collectors,15.0,0.5208205770416411,1.3,0.0,0.0
43-3021.01,43-30,Statement Clerks,13.0,0.6303850523492185,1.295043842638772,0.0756767068810522,0.0
43-3021.02,43-30,"Billing, Cost, and Rate Clerks",17.0,0.9400667554040053,1.330532578331955,0.06210999972659999,0.0
43-3031.00,43-30,"Bookkeeping, Accounting, and Auditing Clerks",30.0,0.9692359132001338,1.4682410963742685,0.03544557892158505,0.0
43-3041.00,43-30,Gaming Cage Workers,17.0,0.289100780649318,1.2456495828499405,0.11932194474440473,0.05284068521533577
43-3051.00,43-30,Payroll and Timekeeping Clerks,19.0,0.8583418112665311,1.3208290944667345,0.0,0.038402847385554446
43-3061.00,43-30,Procurement Clerks,19.0,0.6326400398771213,1.2989026412637874,0.0,0.1512058209897921
43-3071.00,43-30,Tellers,28.0,0.6714137142573806,1.2651492116576128,0.0,0.031202496500760055
43-4011.00,43-40,Brokerage Clerks,10.0,0.8845671260025093,1.3459974906081305,0.0,0.10138017472823091
43-4021.00,43-40,Correspondence Clerks,21.0,0.7596467385667119,1.3850067930848708,0.028804348452717378,0.0
43-4031.01,43-40,Court Clerks,23.0,0.5364975078795423,1.3018328212688421,0.08750926851234243,0.07935162865102231
43-4031.02,43-40,Municipal Clerks,23.0,0.7211631699037157,1.3184275713420142,0.0,0.18287560843974154
43-4031.03,43-40,License Clerks,21.0,0.763220632314911,1.3114651063394882,0.043996531384048555,0.04226268040832248
43-4041.01,43-40,Credit Authorizers,6.0,1.0,1.2837926783241467,0.0,0.0
43-4041.02,43-40,Credit Checkers,7.0,0.6942365261152694,1.2999999999999998,0.0,0.0
43-4051.00,43-40,Customer Service Representatives,15.0,0.33321390100179155,1.3135793623963097,0.0,0.11805804222912938
43-4051.03,43-40,Patient Representatives,13.0,0.1460210199335586,1.2987987988252256,0.0,0.1614114086103604
43-4061.00,43-40,"Eligibility Interviewers, Government Programs",17.0,0.6041577097916845,1.3,0.0,0.0
43-4071.00,43-40,File Clerks,19.0,0.5395161290927419,1.278494623477419,0.21223118118346773,0.0
43-4081.00,43-40,"Hotel, Motel, and Resort Desk Clerks",20.0,0.5654450281204189,1.2496567770151021,0.1410122187954624,0.04467713603420602
43-4111.00,43-41,"Interviewers, Except Eligibility and Loan",16.0,0.49911530850088465,1.305838985694161,0.0,0.06310822793689178
43-4121.00,43-41,"Library Assistants, Clerical",32.0,0.46951325030486757,1.2775939720240606,0.11787632082123681,0.06980772630192274
43-4131.00,43-41,Loan Interviewers and Clerks,18.0,0.7181722157997888,1.3119123084620707,0.0,0.0
43-4141.00,43-41,New Accounts Clerks,15.0,0.677158996677159,1.3036642445536644,0.05294592305294592,0.0
43-4151.00,43-41,Order Clerks,19.0,0.6419560595299788,1.3417576191208507,0.0,0.09808646251197727
43-4161.00,43-41,"Human Resources Assistants, Except Payroll and Timekeeping",18.0,0.5604132376478514,1.339466986449873,0.0,0.04761191890462646
43-4171.00,43-41,Receptionists and Information Clerks,19.0,0.7516850912415745,1.2858047991709758,0.043812348780938246,0.0
43-4181.00,43-41,Reservation and Transportation Ticket Agents and Travel Clerks,21.0,0.6146019684380591,1.2972271917168159,0.04461091133832734,0.0
43-5011.00,43-50,Cargo and Freight Agents,24.0,0.3606107226061072,1.236753075867531,0.2368189783681898,0.21364235313642352
43-5011.01,43-50,Freight Forwarders,31.0,0.560764913102407,1.3137243401843397,0.0,0.12988147901272595
43-5021.00,43-50,Couriers and Messengers,16.0,0.0626562541253125,1.169515625339031,0.37421874774843744,0.0
43-5031.00,43-50,"Police, Fire, and Ambulance Dispatchers",18.0,0.5529706086460286,1.267779862127705,0.2671669856491555,0.05966228791181992
43-5032.00,43-50,"Dispatchers, Except Police, Fire, and Ambulance",13.0,0.7023363625719636,1.2849830569802034,0.081326916024077,0.15462814114446227
43-5041.00,43-50,"Meter Readers, Utilities",12.0,0.3372164236977314,1.2243613319948907,0.08951563471612507,0.0
43-5051.00,43-50,Postal Service Clerks,20.0,0.1565681064847309,1.2162142507217162,0.17971400737372764,0.0
43-5052.00,43-50,Postal Service Mail Carriers,21.0,0.1896011243608259,1.1512268936782188,0.14636255836633888,0.0
43-5053.00,43-50,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",19.0,0.16136979542054697,1.1863020449945307,0.25609755884146346,0.05469327482039913
43-5061.00,43-50,"Production, Planning, and Expediting Clerks",17.0,0.6337858216609352,1.3224886877718103,0.0,0.23634992541734545
43-5071.00,43-50,"Shipping, Receiving, and Traffic Clerks",11.0,0.5423807354576193,1.2530106538469894,0.2732746597267254,0.09055118290944883
43-5081.01,43-50,"Stock Clerks, Sales Floor",12.0,0.1744522557912361,1.2093427048494836,0.40615956349855303,0.0
43-5081.02,43-50,Marking Clerks,9.0,0.33816276478267554,1.2941122092649502,0.12299630446516628,0.0
43-5081.03,43-50,"Stock Clerks- Stockroom, Warehouse, or Storage Yard",22.0,0.21261418835502424,1.2282317607421973,0.2795645123008385,0.0
43-5081.04,43-50,"Order Fillers, Wholesale and Retail Sales",7.0,0.5741518557415185,1.270177705701777,0.29822294298222946,0.0
43-5111.00,43-51,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",22.0,0.2819527633609447,1.2653746190425077,0.22567521648649563,0.0
43-6011.00,43-60,Executive Secretaries and Executive Administrative Assistants,22.0,0.6130561645525165,1.3237174809403722,0.0,0.13165572355470453
43-6012.00,43-60,Legal Secretaries,13.0,0.6852979158882124,1.3280022143319865,0.08116583451300499,0.0
43-6013.00,43-60,Medical Secretaries,16.0,0.7582991925497953,1.3395324196371947,0.06554598439327591,0.0
43-6014.00,43-60,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",32.0,0.7005997884910032,1.3625297840620532,0.09818421252723684,0.14493467682597988
43-9011.00,43-90,Computer Operators,15.0,0.6124916064748152,1.2895231699695093,0.056077906233713934,0.051376761130288745
43-9021.00,43-90,Data Entry Keyers,9.0,0.7955832349060025,1.4187146106508493,0.2199886747202718,0.0
43-9022.00,43-90,Word Processors and Typists,19.0,0.8404853480550457,1.4047425273470184,0.15788694889449542,0.0
43-9031.00,43-90,Desktop Publishers,18.0,0.7786154021836915,1.3448548806366756,0.1078024870410856,0.0
43-9041.01,43-90,Insurance Claims Clerks,11.0,0.9090170603606824,1.3096466291858653,0.0,0.0
43-9041.02,43-90,Insurance Policy Processing Clerks,16.0,0.9307079471779649,1.3243649482857958,0.0,0.0
43-9051.00,43-90,"Mail Clerks and Mail Machine Operators, Except Postal Service",29.0,0.17369068996297,1.2092432991319444,0.2916942895408657,0.035230609978312316
43-9061.00,43-90,"Office Clerks, General",21.0,0.44515322275509683,1.3145340841349091,0.05503439723889929,0.13746091360125076
43-9071.00,43-90,"Office Machine Operators, Except Computer",18.0,0.2322087128202432,1.2207212127270184,0.6062013400883759,0.0
43-9081.00,43-90,Proofreaders and Copy Markers,8.0,0.679454382334186,1.430832622598352,0.0,0.12872975665302633
43-9111.00,43-91,Statistical Assistants,14.0,0.7883597876719578,1.3658815507246973,0.0,0.0
43-9111.01,43-91,Bioinformatics Technicians,19.0,0.7470947169097905,1.346963975216981,0.0,0.045758278483294675
45-1011.05,45-10,First-Line Supervisors of Logging Workers,13.0,0.06670392799888215,1.2455748089327556,0.0,0.46189677814309665
45-1011.06,45-10,First-Line Supervisors of Aquacultural Workers,16.0,0.12491898774886581,1.2421581333902136,0.11681788963545044,0.3804277353259883
45-1011.07,45-10,First-Line Supervisors of Agricultural Crop and Horticultural Workers,24.0,0.1575406049106728,1.2198259863078302,0.08259860728306265,0.30232018439559166
45-1011.08,45-10,First-Line Supervisors of Animal Husbandry and Animal Care Workers,19.0,0.10725635756779656,1.2211599583228816,0.05045021138559324,0.16777012663135593
45-2011.00,45-20,Agricultural Inspectors,22.0,0.17866407649610883,1.2483571121690014,0.04939472492542156,0.2169260738891049
45-2021.00,45-20,Animal Breeders,21.0,0.05213379291464828,1.1674971154001155,0.23875432644982697,0.0
45-2041.00,45-20,"Graders and Sorters, Agricultural Products",6.0,0.16535087503947374,1.2196929824092104,0.3517543894473683,0.0
45-2091.00,45-20,Agricultural Equipment Operators,17.0,0.0,1.1594641619621435,0.6403966594384134,0.06036882475852471
45-2092.01,45-20,Nursery Workers,24.0,0.0,1.1452679444432154,0.6703539840442478,0.03933136547197639
45-2092.02,45-20,"Farmworkers and Laborers, Crop",14.0,0.0,1.1465264370416826,0.5607873412705519,0.077383249071401
45-2093.00,45-20,"Farmworkers, Farm, Ranch, and Aquacultural Animals",22.0,0.04519255974037201,1.1714173432291328,0.3528949413552529,0.0
45-3011.00,45-30,Fishers and Related Fishing Workers,30.0,0.031117748622354974,1.1279146949082937,0.5460957629219152,0.03451995669039913
45-3021.00,45-30,Hunters and Trappers,22.0,0.0,1.1215947244318942,0.5658273373165467,0.044244602884892056
45-4011.00,45-40,Forest and Conservation Workers,21.0,0.0,1.1712328764534246,0.6538242004226597,0.04723173489740296
45-4021.00,45-40,Fallers,19.0,0.0,1.0776246289936366,0.5738760822098415,0.0
45-4022.00,45-40,Logging Equipment Operators,9.0,0.19040942804795286,1.1643017426784914,0.5650588731747057,0.0
45-4023.00,45-40,Log Graders and Scalers,12.0,0.09984936859608358,1.196729071714956,0.11125457589261897,0.0
47-1011.00,47-10,First-Line Supervisors of Construction Trades and Extraction Workers,15.0,0.13658869918046782,1.2600478060397131,0.13351545319890726,0.45671844925968924
47-1011.03,47-10,Solar Energy Installation Managers,15.0,0.19462526619462525,1.2997496239997495,0.0,0.27875146227875147
47-2011.00,47-20,Boilermakers,17.0,0.06424242274303033,1.1892575760429698,0.7592424229630304,0.0
47-2021.00,47-20,Brickmasons and Blockmasons,14.0,0.0,1.2042809716614713,0.788921889899703,0.0
47-2022.00,47-20,Stonemasons,17.0,0.0,1.1841178212605832,1.0,0.0
